,Day since infection,"Proba Neut Min
 vs. BN antigen","Proba Neut Max
 vs. BN antigen","Proba Neut Min
 vs. bbb antigen","Proba Neut Max
 vs. bbb antigen"
55,56,0.9877850135763867,0.9995277207964747,0.6848768774731908,0.9040537602442777
56,57,0.9866210487294063,0.9995058577303557,0.6755087314854424,0.9022730430502076
57,58,0.985367131370995,0.9994828861744052,0.6660886395706761,0.9004568100575816
58,59,0.9840185190097044,0.9994587635594699,0.6566241958533077,0.8986057205485275
59,60,0.9825704132821278,0.999433445667125,0.6471228983793635,0.8967203977458575
60,61,0.9810179756162514,0.9994068866108884,0.6375921355419959,0.8948014322311658
61,62,0.979356343845493,0.9993790388151009,0.6280391732713728,0.8928493850188542
62,63,0.9775806496950766,0.9993498529917811,0.6184711430171795,0.8908647903275451
63,64,0.9756860370519865,0.9993192781157315,0.6088950305455174,0.8888481580846157
64,65,0.9736676809199871,0.9992872613981325,0.5993176655659183,0.886799976194715
65,66,0.9715208069522111,0.9992537482588403,0.5897457121984635,0.8847207125989692
66,67,0.969240711445745,0.9992186822975733,0.580185660285623,0.8826108171480334
67,68,0.9668227816755918,0.9991820052641599,0.5706438175483979,0.8804707233091097
68,69,0.9642625164394687,0.9991436570279993,0.56112630258167,0.8783008497244538
69,70,0.9615555466802037,0.9991035755468749,0.5516390386793242,0.8761016016366526
70,71,0.9586976560490785,0.9990616968352479,0.542187748475732,0.8738733721940424
71,72,0.9556848012714184,0.9990179549321511,0.5327779493865594,0.8716165436479788
72,73,0.9525131321750453,0.9989722818687893,0.5234149498285874,0.8693314884522493
73,74,0.9491790112429463,0.9989246076359536,0.5141038461953122,0.8670185702736857
74,75,0.9456790325536404,0.9988748601513432,0.5048495205625201,0.8646781449219718
75,76,0.9420100399762295,0.9988229652268887,0.4956566390957977,0.8623105612057207
76,77,0.9381691444919759,0.9987688465361644,0.4865296511300361,0.8599161617210976
77,78,0.9341537405203715,0.9987124255819746,0.47747278888941125,0.8574952835785707
78,79,0.9299615211349969,0.9986536216641944,0.4684900678150439,0.8550482590727675
79,80,0.9255904920629164,0.9985923518479446,0.459585287466577,0.8525754162998936
80,81,0.9210389843708067,0.9985285309321784,0.45076203296319606,0.8500770797267083
81,82,0.9163056657513579,0.998462071418752,0.44202367692919586,0.8475535707146515
82,83,0.9113895503345942,0.9983928834820563,0.43337338190899277,0.8450052080023697
83,84,0.9062900069604884,0.9983208749392791,0.424814103216523,0.8424323081495734
84,85,0.9010067658614642,0.9982459512213695,0.41634859218420384,0.8398351859448995
85,86,0.8955399237159303,0.9981680153447748,0.4079793997770649,0.8372141547802014
86,87,0.8898899470467482,0.9980869678840192,0.3997088805382595,0.8345695269934904
87,88,0.8840576739513237,0.9980027069451916,0.39153919683290717,0.8319016141825577
88,89,0.8780443141627234,0.9979151281404115,0.38347232335810666,0.8292107274911502
89,90,0.8718514474536911,0.9978241245633389,0.3755100518879595,0.8264971778694162
90,91,0.865481020407551,0.9977295867657953,0.3676539962235298,0.8237612763102176
91,92,0.8589353415916221,0.9976314027355613,0.35990559731885696,0.8210033340627785
92,93,0.8522170751798082,0.9975294578754167,0.35226612855537487,0.8182236628250448
93,94,0.8453292330813775,0.9974236349834861,0.3447367011383904,0.815422574916027
94,95,0.838275165642524,0.997313814234956,0.33731826959062094,0.8126003834293185
95,96,0.8310585509960075,0.997199873165226,0.33001163731913463,0.8097574023689049
96,97,0.8236833831419892,0.997081686654556,0.32281746223344565,0.806893946768307
97,98,0.8161539588500082,0.9969591269142732,0.31573626239387487,0.8040103327940414
98,99,0.8084748634778958,0.9968320634745984,0.30876842167068275,0.8011068778343197
99,100,0.8006509558082564,0.996700363174153,0.3019141953958546,0.7981839005738594
100,101,0.7926873520069491,0.9965638901512057,0.29517371599074393,0.7952417210556258
101,102,0.7845894088107919,0.9964225058367182,0.28854699855413257,0.7922806607302855
102,103,0.7763627060535092,0.9962760689492466,0.28203394639652835,0.7893010424941029
103,104,0.7680130286397491,0.9961244354917553,0.27563435650779533,0.7863031907159803
104,105,0.7595463480768911,0.9959674587503987,0.26934792494640447,0.7832874312543022
105,106,0.750968803673351,0.9958049892953237,0.2631742521397742,0.7802540914642097
106,107,0.7422866835102553,0.9956368749835478,0.2571128480862822,0.777203500195906
107,108,0.7335064052907414,0.9954629609639611,0.2511631374505976,0.7741359877845576
108,109,0.7246344971678195,0.9952830896845042,0.24532446454500767,0.7710518860323323
109,110,0.7156775786477739,0.9950971009015676,0.23959609819037375,0.7679515281830898
110,111,0.7066423416615459,0.9949048316916618,0.2339772364512709,0.7648352488902151
111,112,0.6975355318915404,0.9947061164653995,0.22846701124071866,0.7617033841780598
112,113,0.6883639304358382,0.9945007869838347,0.2230644927907246,0.7585562713974402
113,114,0.6791343358860427,0.9942886723771974,0.2177686939856217,0.7553942491756159
114,115,0.6698535468889252,0.994069599166064,0.2125785745558758,0.7522176573611533
115,116,0.6605283452557897,0.9938433912849981,0.2074930451307,0.7490268369640626
116,117,0.6511654796771144,0.9936098701086977,0.2025109711484252,0.7458221300915768
117,118,0.6417716500935651,0.9933688544806771,0.1976311766241191,0.7426038798799249
118,119,0.6323534927680546,0.9931201607445169,0.19285244777447696,0.7393724304224363
119,120,0.6229175660971107,0.9928636027777052,0.18817353650045754,0.7361281266942961
120,121,0.6134703371935386,0.9925989920280957,0.18359316372858325,0.7328713144742571
121,122,0.6040181692662285,0.9923261375530038,0.17911002261219344,0.7296023402636037
122,123,0.59456730981701,0.99204484606096,0.17472278159429833,0.7263215512026426
123,124,0.5851238796687523,0.991754921956134,0.1704300873339848,0.7230292949849875
124,125,0.5756938628334534,0.9914561673854454,0.16623056749860654,0.7197259197698922
125,126,0.5662830972239046,0.9911483822883687,0.1621228334242346,0.7164117740928709
126,127,0.556897266207667,0.9908313644494401,0.15810548264705704,0.7130872067748394
127,128,0.5475418909975673,0.9905049095534705,0.15417710130859785,0.7097525668299929
128,129,0.5382223238687541,0.9901688112434631,0.15033626643779086,0.7064082033726321
129,130,0.5289437421884922,0.9898228611812366,0.14658154811306912,0.7030544655231334
130,131,0.5197111432414223,0.9894668491107438,0.14291151150774584,0.699691702313254
131,132,0.5105293398298569,0.9891005629240798,0.1393247188220471,0.6963202625909508
132,133,0.5014029566259155,0.9887237887301658,0.13581973110522738,0.6929404949248851
133,134,0.49233642724985893,0.9883363109260926,0.1323951099712477,0.6895527475087712
134,135,0.48333399204688854,0.9879379122711055,0.12904941921153057,0.6861573680657285
135,136,0.4743996965328906,0.9875283739632054,0.12578122630832134,0.6827547037527764
136,137,0.46553739047814846,0.9871074757183435,0.12258910385219257,0.6793451010656161
137,138,0.4567507275968744,0.9866749958521777,0.11947163086721768,0.6759289057438251
138,139,0.4480431658095375,0.9862307113643581,0.1164273940473246,0.6725064626765913
139,140,0.43941796804432676,0.9857743980253049,0.1134549889072961,0.6690781158091007
140,141,0.4308782035437422,0.9853058304654394,0.1105530208518678,0.6656442080496913
141,142,0.42242674964214677,0.9848247822668256,0.10772010616630301,0.6622050811778758
142,143,0.4140662939801908,0.9843310260571722,0.1049548729317843,0.6587610757533292
143,144,0.40579933712228733,0.9838243336061493,0.10225596186889963,0.6553125310259358
144,145,0.3976281955437483,0.9833044759239636,0.09962202711242352,0.6518597848469811
145,146,0.3895550049547959,0.9827712233621353,0.09705173692054081,0.6484031735815665
146,147,0.3815817239293935,0.9822243457164176,0.09454377432156824,0.6449430320223253
147,148,0.3737101378077017,0.9816636123317952,0.09209683770116528,0.6414796933045088
148,149,0.36594186284192454,0.9810887922094949,0.0897096413329348,0.6380134888225097
149,150,0.35827835055637125,0.9804996541159379,0.08738091585523267,0.6345447481478792
150,151,0.350720892293681,0.9798959666935638,0.08510940869693717,0.6310737989488993
151,152,0.3432706239203517,0.9792774985734471,0.08289388445481038,0.6276009669117579
152,153,0.3359285306659523,0.9786440184896295,0.08073312522503329,0.6241265756633798
153,154,0.3286954520716725,0.9779952953950862,0.07862593089138858,0.6206509466959482
154,155,0.32157208702515716,0.9773310985792426,0.0765711193724814,0.6171743992931674
155,156,0.31455899885989114,0.9766511977869528,0.07456752683030998,0.6136972504582934
156,157,0.30765662049871445,0.9759553633388509,0.07261400784239891,0.6102198148439715
157,158,0.3008652596223603,0.9752433662529859,0.07070943553964637,0.6067424046839072
158,159,0.2941851038452111,0.9745149783676406,0.06885270171191671,0.6032653297263946
159,160,0.2876162258817472,0.973769972465243,0.06704271688336982,0.5997888971697285
160,161,0.281158588688426,0.9730081223972683,0.06527841035940307,0.5963134115995192
161,162,0.274812050566953,0.9722292032100326,0.06355873024701852,0.5928391749279212
162,163,0.26857637021610303,0.9714329912712736,0.06188264345035033,0.5893664863347994
163,164,0.26245121172040575,0.9706192643974161,0.06024913564300616,0.5858956422108345
164,165,0.2564361494651205,0.9697878019814151,0.058657211218805294,0.5824269361025836
165,166,0.250530672968002,0.9689383851210686,0.057105893222420656,0.5789606586594964
166,167,0.24473419161938048,0.9680707967476916,0.05559422326136865,0.5754970975828941
167,168,0.23904603932305724,0.9671848217550414,0.054121261400714715,0.5720365375769133
168,169,0.23346547903144432,0.9662802471283822,0.05268608604180458,0.5685792603014109
169,170,0.22799170716926087,0.965356862073577,0.051287793786254365,0.5651255443268307
170,171,0.22262385794092987,0.9644144581460934,0.04992549928638845,0.5616756650910255
171,172,0.2173610075175949,0.9634528293798115,0.04859833508324074,0.5582298948580278
172,173,0.21220217810041941,0.9624717724155154,0.04730545143318077,0.5547885026787629
173,174,0.2071463418575047,0.9614710866289586,0.046046016124172695,0.5513517543536919
174,175,0.2021924247324135,0.9604505742583854,0.0448192142826207,0.5479199123973753
175,176,0.1973393101228723,0.9594100405313933,0.043624248171702296,0.5444932360049415
176,177,0.1925858424287653,0.9583492937910241,0.04246033698204055,0.5410719810204501
177,178,0.18793083046905867,0.9572681456209658,0.04132671661552256,0.5376563999071288
178,179,0.18337305076773325,0.9561664109697545,0.04022263946302196,0.5342467417194701
179,180,0.1789112507092393,0.9550439082738591,0.03914737417673808,0.5308432520771689
180,181,0.17454415156437142,0.9539004595795392,0.03810020543783377,0.5274461731408784
181,182,0.17027045138780783,0.9527358906633618,0.03708043371999714,0.5240557435897721
182,183,0.16608882778886214,0.9515500311512674,0.03608737504952586,0.5206721986008773
183,184,0.16199794057729422,0.950342714636073,0.03512036076249647,0.517295769830169
184,185,0.15799643428625665,0.9491137787933073,0.03417873725953713,0.5139266853953948
185,186,0.15408294057468674,0.9478630654952664,0.033261865758697495,0.5105651698606056
186,187,0.15025608051163342,0.946590420923188,0.03236912204687714,0.5072114442223729
187,188,0.1465144667451882,0.945295695677438,0.0314998962302383,0.5038657258976602
188,189,0.14285670555881214,0.9439787448856076,0.030653592484000902,0.5005282287133248
189,190,0.13928139881798685,0.9426394283084227,0.029829628802002017,0.49719916289722177
190,191,0.13578714581020712,0.941277610443364,0.029027436746357438,0.4938787350708854
191,192,0.13237254498141138,0.939893160625906,0.028246461197549477,0.4905671482437549
192,193,0.12903619557200574,0.9384859531282783,0.027486160105245183,0.4872646018089202
193,194,0.12577669915568312,0.93705586725566,0.026746004240114862,0.483971291540355
194,195,0.12259266108427302,0.9356027874397186,0.02602547694691182,0.4806874095916094
195,196,0.11948269184185722,0.9341266033294063,0.02532407389904434,0.4774131444959331
196,197,0.1164454083114056,0.932627209878934,0.02464130285486099,0.4741486811677962
197,198,0.1134794349571685,0.931104507432839,0.023976683415845246,0.4708942009057794
198,199,0.11058340492604368,0.9295584018080725,0.023329746786902805,0.4676498813968024
199,200,0.10775596107111063,0.9279888043730323,0.02270003553890887,0.4644158967216587
200,201,0.10499575690047891,0.9263956321234694,0.02208710337366282,0.46119241736182714
201,202,0.10230145745457264,0.924778807755201,0.021490514891391643,0.45797961020752864
202,203,0.09967174011489643,0.9231382597335676,0.02090984536092233,0.4547776385669947
203,204,0.09710529534729406,0.9214739223595703,0.02034468049263871,0.45158666217692356
204,205,0.09460082738263831,0.9197857358326356,0.019794616214314775,0.4484068372140807
205,206,0.09215705483783343,0.9180736463099488,0.019259258449920602,0.44523831630802446
206,207,0.08977271127992725,0.9163376059623107,0.01873822290147331,0.4420812485549205
207,208,0.08744654573608035,0.914577573026468,0.01823113483400185,0.4389357795324096
208,209,0.08517732315204851,0.9127935118538764,0.01773762886368735,0.4358020513155091
209,210,0.08296382480176323,0.9109853929558553,0.0172573487492228,0.43268020249350336
210,211,0.08080484865052295,0.9091531930451039,0.016789947186443666,0.4295703681878039
211,212,0.07869920967421795,0.9072968950735377,0.016335085606253186,0.42647268007074246
212,213,0.07664574013694947,0.9054164882664301,0.015892433975878695,0.42338726638526836
213,214,0.07464328982930246,0.9035119681528228,0.015461670603473254,0.42031425196551964
214,215,0.0726907262694736,0.901583336592195,0.015042481946084818,0.4172537582582384
215,216,0.07078693486936116,0.8996306017973693,0.014634562420994035,0.4142059033450006
216,217,0.06893081906765541,0.8976537783536421,0.014237614220430461,0.4111708019652309
217,218,0.06712130043188047,0.8956528872341339,0.013851347129664626,0.40814856553997125
218,219,0.0653573187312727,0.8936279558113498,0.013475478348467629,0.40513930219637895
219,220,0.06363783198229678,0.8915790178649527,0.01310973231593493,0.40214311679292203
220,221,0.06196181646852661,0.889506113585749,0.012753840538654027,0.39916011094524373
221,222,0.06032826673655556,0.8874092895758967,0.012407541422202906,0.39619038305266907
222,223,0.05873619556951104,0.8852885988453416,0.01207058010595774,0.39323402832532783
223,224,0.057184633939698526,0.8831441008045002,0.011742708301185623,0.3902911388118637
224,225,0.05567263094181396,0.8809758612532017,0.011423684132401246,0.38736180342770155
225,226,0.05419925370811496,0.8787839523659147,0.011113271981946338,0.38444610798385404
226,227,0.05276358730685882,0.8765684526732794,0.010811242337779747,0.38154413521623187
227,228,0.051364734625267805,0.8743294470399748,0.010517371644425122,0.37865596481543706
228,229,0.050001816238212315,0.8720670266389523,0.0102314421570594,0.3757816734570164
229,230,0.04867397026375164,0.8697812889220691,0.009953241798688728,0.3729213348321425
230,231,0.04738035220660142,0.8674723375871598,0.009682564020389917,0.37007501967870704
231,232,0.04612013479056187,0.865140282541589,0.009419207664566054,0.3672427958127946
232,233,0.044892507780870505,0.8627852398623244,0.00916297683117795,0.36442472816051985
233,234,0.04369667779740194,0.8604073317525819,0.008913680746917119,0.3616208787901982
234,235,0.04253186811958076,0.858006686495091,0.008671133637267459,0.35883130694483467
235,236,0.04139731848384043,0.855583438402033,0.008435154601420858,0.3560560690749034
236,237,0.04029228487438952,0.8531377277617069,0.008205567489995014,0.35329521887139614
237,238,0.039216039308041295,0.8506697007819845,0.007982200785516147,0.35054880729912263
238,239,0.038167869613776495,0.8481795095306099,0.007764887485617655,0.3478168826302368
239,240,0.037147079207707545,0.8456673118724136,0.007553464988909742,0.34509949047797184
240,241,0.03615298686405255,0.8431332714034996,0.007347774983474276,0.34239667383056294
241,242,0.035184926482693446,0.8405775573824792,0.007147663337940258,0.3397084730853367
242,243,0.03424224685386579,0.8380003446588175,0.006952979995095254,0.3370349260829514
243,244,0.03332431142048442,0.835401813598368,0.006763578867981734,0.33437606814176546
244,245,0.03243049803858278,0.8327821500061652,0.006579317738437895,0.33173193209232055
245,246,0.03156019873631588,0.8301415450465566,0.006400058158034128,0.3291025483119173
246,247,0.030712819471932384,0.8274801951607444,0.006225665351362819,0.3264879447592659
247,248,0.029887779891121236,0.8247983019818239,0.0060560081216304296,0.32388814700920143
248,249,0.029084513084079222,0.8220960722473932,0.005890958758512643,0.3213031782874397
249,250,0.028302465342651684,0.819373717709819,0.005730392948223306,0.3187330595053589
250,251,0.02754109591784737,0.8166314550442424,0.005574189685756514,0.3161778092947988
251,252,0.02679987677802742,0.8138695057544063,0.005422231189254556,0.31363744404285054
252,253,0.02607829236803505,0.8110880960763944,0.005274402816458523,0.3111119779266326
253,254,0.02537583936951593,0.8082874568803635,0.0051305929832009545,0.30860142294803294
254,255,0.024692026462657446,0.8054678235703612,0.004990693083893216,0.30610578896840657
255,256,0.024026374089560876,0.8026294359823116,0.004854597413969874,0.3036250837432105
256,257,0.023378414219440424,0.7997725382802658,0.004722203094245647,0.3011593129565684
257,258,0.02274769011582689,0.7968973788509965,0.004593409997141085,0.29870848025575236
258,259,0.022133756105936597,0.7940042101970354,0.004468120674746001,0.2962725872855605
259,260,0.02153617735235891,0.791093288828237,0.004346240288666703,0.2938516337225928
260,261,0.020954529627191576,0.7881648751519641,0.004227676541628145,0.29144561730940055
261,262,0.020388399088745346,0.7852192333619803,0.004112339610788274,0.28905453388850777
262,263,0.01983738206093455,0.7822566313261432,0.004000142082725033,0.28667837743628866
263,264,0.019301084815436242,0.7792773404729899,0.00389099889006006,0.28431714009669184
264,265,0.018779123356723937,0.776281635677298,0.0037848272496807667,0.2819708122148028
265,266,0.01827112321003388,0.7732697951447209,0.0036815466025260646,0.2796393823702362
266,267,0.017776719212344916,0.7702421002955795,0.0035810785548956447,0.27732283741034225
267,268,0.017295555306423016,0.7671988356479037,0.003483346821254618,0.2750211624832265
268,269,0.016827284337980863,0.7641402886998091,0.0033882771684887736,0.2727343410705706
269,270,0.016371567855997804,0.7610667498112984,0.0032957973615870273,0.2704623550202462
270,271,0.015928075916230355,0.7579785120855748,0.003205837110710874,0.26820518457871345
271,272,0.01549648688794314,0.7548758712499506,0.0031183280196172003,0.26596280842319786
272,273,0.015076487263884109,0.751759125536442,0.003033203535410145,0.26373520369364034
273,274,0.014667771473512503,0.7486285755621256,0.0029503988995803754,0.2615223460244076
274,275,0.01427004169949786,0.7454845242093524,0.0028698511003086846,0.2593242095757631
275,276,0.013883007697487626,0.7423272765058863,0.002791498825997718,0.25714076706508937
276,277,0.013506386619146826,0.7391571395050629,0.0027152824200071812,0.2549719897978534
277,278,0.013139902838465778,0.7359744221660369,0.0026411438365601114,0.2528178476983156
278,279,0.012783287781326091,0.7327794352342054,0.0025690265977925675,0.2506783093399694
279,280,0.012436279758307411,0.7295724911218767,0.002498875751918872,0.24855334197571632
280,281,0.0120986238007319,0.7263539037892658,0.0024306378324855382,0.2464429115677601
281,282,0.011770071499913382,0.7231239886258889,0.0023642608186856817,0.24434698281722467
282,283,0.011450380849596598,0.7198830623324302,0.0022996940967086044,0.24226551919348716
283,284,0.011139316091561713,0.7166314428031493,0.0022368884221019014,0.24019848296322588
284,285,0.010836647564361201,0.7133694490089052,0.0021757958831126745,0.2381458352191731
285,286,0.010542151555168355,0.7100974008808585,0.002116369864992862,0.23610753590857647
286,287,0.010255610154698114,0.7068156191949213,0.0020585650152405988,0.23408354386136077
287,288,0.00997681111516846,0.7035244254570187,0.0020023372097516257,0.23207381681798933
288,289,0.009705547711274076,0.7002241417892252,0.0019476435198612085,0.23007831145702373
289,290,0.009441618604121182,0.6969150908168358,0.0018944421802563616,0.22809698342237272
290,291,0.009184827708104581,0.6935975955564344,0.0018426925577268438,0.2261297873502388
291,292,0.008934984060669726,0.6902719793050109,0.001792355120748157,0.22417667689575005
292,293,0.008691901694932058,0.6869385655301894,0.0017433914098599068,0.22223760475928245
293,294,0.008455399515107431,0.683597677761616,0.0016957640088329784,0.22031252271246615
294,295,0.008225301174712318,0.680249639483562,0.0016494365165961034,0.2184013816238768
295,296,0.008001434957491171,0.676894774028789,0.0016043735199045006,0.21650413148441217
296,297,0.007783633661029521,0.6735334044737267,0.0015605405667373784,0.21462072143235045
297,298,0.007571734483008297,0.670165853535007,0.0015179041403977633,0.21275109977808648
298,299,0.00736557891005496,0.666792443467402,0.0014764316342980033,0.21089521402855338
299,300,0.007165012609147592,0.6634134959632058,0.0014360913274202858,0.20905301091132245
300,301,0.006969885321528313,0.6600293320530979,0.0013968523604251937,0.20722443639838162
301,302,0.006780050759082834,0.6566402720085363,0.001358684712398417,0.2054094357295938
302,303,0.00659536650313608,0.6532466352457016,0.001321559178217635,0.2036079534358365
303,304,0.006415693905629127,0.6498487402310444,0.0012854473465164773,0.20181993336181814
304,305,0.006240897992623284,0.6464469043884523,0.0012503215782460053,0.20004531868857522
305,306,0.006070847370091781,0.6430414440080798,0.0012161549857991893,0.19828405195565024
306,307,0.005905414131958331,0.6396326741568623,0.0011829214126996002,0.1965360750829479
307,308,0.005744473770328717,0.6362209085907451,0.0011505954138276708,0.19480132939227357
308,309,0.005587905087885092,0.6328064596686525,0.0011191522361794215,0.19307975562855406
309,310,0.005435590112389255,0.6293896382682174,0.0010885678001395505,0.19137129398073982
310,311,0.00528741401325572,0.6259707537032969,0.0010588186812546807,0.1896758841023901
311,312,0.005143265020153942,0.6225501136432913,0.0010298820924935503,0.18799346513194604
312,313,0.0050030343435948366,0.6191280240342858,0.0010017358669888177,0.18632397571268344
313,314,0.0048666160974631945,0.6157047890220291,0.0009743584412328365,0.18466735401235967
314,315,0.004733907223450129,0.6122807108767677,0.0009477288387336191,0.18302353774254354
315,316,0.004604807417348145,0.6088560899199418,0.0009218266541010101,0.1813924641776372
316,317,0.0044792190571733,0.6054312244527638,0.0008966320375682901,0.17977407017359015
317,318,0.004357047133061176,0.6020064106866778,0.0008721256799236743,0.17816829218630403
318,319,0.004238199178914881,0.598581942675718,0.0008482887978491505,0.1765750662897344
319,320,0.004122585205753482,0.5951581122507644,0.000825103119656112,0.17499432819368965
320,321,0.004010117636727872,0.5917352089557087,0.0008025508714007978,0.17342601326132578
321,322,0.003900711243768007,0.5883135199855252,0.0007806147633752092,0.17187005652634246
322,323,0.003794283085822747,0.5848933301262526,0.000759277976964623,0.17032639270988414
323,324,0.0036907524486557985,0.5814749216968917,0.0007385241518548247,0.16879495623714225
324,325,0.003590040786164539,0.5780585744932079,0.0007183373735863974,0.16727568125366854
